20489.341796875	(8, 12, 2)	[0.20301681858247678, -0.37289626347156224, 0.8564433629866457, -0.13211246728717718, 0.8746985850597302, -0.45144055908089387, 0.5368128900297668, 0.4810636354869098, -0.08630412867492199, 0.3916311557985024, 0.4274819004310557, -0.02689829926298426, -0.7934938243379541, 0.30820695861671665, 0.5286053523624581, -0.9453904297487612, 0.34955948462493214, 0.17434272020350794, 0.03188244410684238, 0.7702295857610197, 0.03090124196518884, 0.2735919481556224, -0.05288233232466277, -0.6951769776798136, 0.2828009973974579, 0.76803033188548, 0.4235644583255973, -0.02949657009874662, 0.10031962258233462, -0.8797039137415856, 0.3235043997190943, -0.5591718516095132, -0.8239031921263189, -0.997439704624888, -0.013064971787711599, -0.4104974519284792, 0.11480003653284654, 0.8010340648148007, 0.7693017203550903, 0.4543651271247653, 0.4219320129101831, -0.13604999068331924, -0.28516155126801124, 0.13845650015048538, -0.9332125193653149, 0.27895813995235685, 0.4723557073135085, 0.5221750864850951, 0.5285576457339856, 0.9753118391137419, -0.09566112120832515, 0.46264397398493506, 0.7426194138133428, -0.3556369113522144, -0.30585841905023825, -0.6322783153858096, -0.7349498614616505, 0.493117049061107, -0.7627809860775938, 0.06259974064578033, 0.00388740756400785, 0.7455222883842909, 0.0017963836163115143, -0.06454553591984502, -0.8235148890955175, 0.8130631660368528, 0.951186680695105, 0.1062614994799751, 0.7607249266719309, -0.26861232958965986, -0.31745765086599675, 0.5823365595195344, -0.772047999942783, -0.4608898439789595, 0.3140560985785561, -0.14776384615026328, 0.3131684169903357, 0.1410343340634621, -0.13963056897856352, -0.30141355088889155, 0.5600069391297435, -0.3140400036826063, -0.9836919713907977, 0.2219837011034944, -0.5177655603611939, 0.7168388209895786, 0.16613203906284912, -0.5816696090488642, 0.9706678657082175, -0.8427467636360044, -0.695630113940283, 0.06826309940532482, -0.20973639696661972, 0.9985574577982546, -0.5132003095823785, 0.7689209015493732, 0.7259176959767231, 0.6479584287492086, -0.8692077254490056, 0.7858061430592531, 0.3623000607359652, 0.5917899454212967, 0.227908426311352, -0.9707295882571556, 0.7489330592469057, 0.5700597309298812, 0.41756188457905874, 0.13600055174118597, 0.1660794466142539, 0.003967498246588486, -0.5157931087213199, 0.7657284932205559, 0.8277030187910042, -0.21462094803432819, -0.04688082893171752, 0.012197340503397047, -0.8658786102122216, 0.9305858541325827, -0.6047897836424954, -0.273942735040575]
23015.6953125	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.6873013659400042, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.5796875064254955, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
33357.59375	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.6873013659400042, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.5796875064254955, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
26307.470703125	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.6206952162729811, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.9122747519641357, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.7089264493397726, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.819429928367185, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
33323.3125	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.6206952162729811, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.9122747519641357, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.7089264493397726, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.819429928367185, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
29452.615234375	(8, 12, 2)	[0.6474575842887744, -0.9708113466527284, -0.07155568675261725, -0.46778897703418054, 0.7544470826440512, 0.6410746655074209, 0.5224620800358212, 0.6941195222286038, -0.11413021857851602, 0.7807415426990498, 0.9681558103261714, -0.17068894718260652, 0.8276498358290474, -0.0606624602662702, -0.562260440758283, -0.7063780016552836, 0.5682207350302935, -0.33193655370273434, 0.056568218091744615, -0.0035542525622793697, -0.24196853330524393, -0.9707760484469123, 0.8915804014738676, -0.7282368663880106, 0.3300425551343231, 0.721170566560343, 0.19961082542367592, -0.5698930864009304, 0.9252148466621877, 0.3526963369440783, -0.785305698483602, 0.42998427433617725, -0.16474696819836265, 0.9426300239231713, 0.172621490195072, -0.5750049112505464, 0.9008758213431614, -0.3960749047707679, 0.8270563656645995, 0.24469331107931147, -0.5303137549527945, 0.9460501888572379, 0.9441136701970325, 0.022376937926392726, -0.8360040777471998, 0.3116510101205854, -0.6189713103596921, -0.5256801227800698, -0.7594738957475804, 0.2357594340461333, 0.4665231351193715, -0.7502993879477158, 0.5280898932471434, 0.7452180250548341, -0.39466517788682354, -0.0074439146546485535, -0.11491987006509663, -0.5369859693998433, -0.6207326328618432, -0.26483741827402874, -0.5268964361975719, -0.1982939658136842, -0.4878000995209333, 0.9499357744291856, 0.02865852876572128, 0.77870784207576, 0.6544140052530685, -0.5762805744736594, -0.35749083549363525, -0.1738785112307628, 0.3678022105097938, 0.28432567820592625, 0.9390024094415288, 0.061467440848339994, 0.8795291586061653, -0.5324743152336662, -0.9132652973678568, -0.9853034058621488, 0.2267778685127957, 1, -0.3125679040630134, -0.3648302500311289, -0.834030412032404, -0.465318762867021, -0.5298834398962229, -0.27276291311175793, 0.15147629065131585, 0.2725012919157772, -0.9897315424212287, 0.13190608832091866, 0.8513707526212615, 0.5511801195439081, 0.07034653136626168, 0.9187213633402855, -0.733283288493922, 0.008474960417619082, 0.9314038438262091, 0.6346616096862638, 0.986908426754211, -0.22041876415224304, -0.6744335575181559, 0.2581001475509537, -0.08108747598872323, 0.5780046504708491, 0.8685728177542209, 0.9424406481933834, -0.04670495720167556, -0.9858714244339768, 0.42347570557458525, -0.7283917653559933, 0.663908146714838, -0.36054384689319985, -0.44956208940867115, 0.6094910091223431, 0.22933542434084075, 0.502092129853815, 0.6466952854336316, -0.7140059855461078, -0.7032881468279883, -0.7236481403642492]
34773.28125	(8, 12, 2)	[0.6474575842887744, -0.9708113466527284, -0.11370055885444197, -0.46778897703418054, 0.7544470826440512, 0.6410746655074209, 0.5224620800358212, 0.6941195222286038, -0.11413021857851602, 0.7807415426990498, 0.9681558103261714, -0.17068894718260652, 0.8276498358290474, -0.0606624602662702, -0.562260440758283, -0.7063780016552836, 0.5682207350302935, -0.33193655370273434, 0.056568218091744615, -0.0035542525622793697, -0.24196853330524393, -0.9707760484469123, 0.8915804014738676, -0.7282368663880106, 0.3300425551343231, 0.721170566560343, 0.19961082542367592, -0.5698930864009304, 0.9252148466621877, 0.3526963369440783, -0.785305698483602, 0.42998427433617725, -0.7926751361336013, 0.21275732882423415, 0.2222159671822317, -1, 0.6910984128570179, 0.2380348293012866, 0.3448587473430127, 0.15246988362674485, 0.6744269611286176, -0.3236453731025035, -0.3807817866339125, 0.5717626489953342, -0.9360438063282461, -0.8489654602822656, 0.159210178132291, 0.04491560918018922, 0.5471525082901008, 0.5398276506086777, -0.6793684128267974, -0.7234977025840437, 0.5889915711644231, 0.8738324776256483, 0.3774019774707724, -0.8836477589385956, -0.7758924124422188, 0.9930597164246406, -0.6207326328618432, -0.26483741827402874, -0.5268964361975719, -0.1982939658136842, -0.4878000995209333, 0.9499357744291856, 0.02865852876572128, 0.77870784207576, 0.6544140052530685, -0.5762805744736594, -0.35749083549363525, -0.1738785112307628, 0.3678022105097938, 0.28432567820592625, 0.8370642206801007, 0.061467440848339994, 0.8795291586061653, -0.5324743152336662, -0.9132652973678568, -0.9853034058621488, 0.2267778685127957, 0.9604837172268352, -0.3125679040630134, -0.3648302500311289, -0.834030412032404, -0.8194606731684737, -0.250066545624261, 0.25776536312782267, -0.43734689258666204, 0.819429928367185, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
36389.25390625	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.8671481785028015, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.7089264493397726, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.5831198581649113, 0.8593453573205276, 0.7375231000583846, -0.8017605161419781, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.2231203349760458, 0.3219152951339359]
42422.08203125	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.6206952162729811, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.001123053789554837, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.9122747519641357, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.7089264493397726, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8017605161419781, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.819429928367185, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.17525785530122595, 0.9137611443950919, 0.23182656125652723, 0.22196760753193212, 0.5737702941652929, 0.29660245431019355, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
39916.94921875	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.6756609306876753, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.2028318841576718, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.17525785530122595, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.29660245431019355, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.27470185423618426, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.33104433506904624]
